timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 17:53:23.540,90,11963,15360,66.51,76
2026/07/12 17:53:23.785,98,11963,15360,67.24,77
2026/07/12 17:53:24.040,100,11963,15360,67.16,77
2026/07/12 17:53:24.288,100,11963,15360,67.34,77
2026/07/12 17:53:24.543,100,11963,15360,67.45,77
2026/07/12 17:53:24.790,100,11963,15360,66.91,77
2026/07/12 17:53:25.035,100,11963,15360,67.26,77
2026/07/12 17:53:25.287,100,11963,15360,67.94,77
2026/07/12 17:53:25.534,100,11963,15360,67.10,77
2026/07/12 17:53:25.781,100,11963,15360,66.91,76
2026/07/12 17:53:26.026,100,11963,15360,66.71,77
2026/07/12 17:53:26.274,100,11963,15360,67.45,77
2026/07/12 17:53:26.521,100,11963,15360,67.10,77
2026/07/12 17:53:26.767,100,11963,15360,67.35,76
2026/07/12 17:53:27.013,100,11963,15360,67.10,77
2026/07/12 17:53:27.260,100,11963,15360,66.91,77
2026/07/12 17:53:27.507,100,11963,15360,67.20,77
2026/07/12 17:53:27.754,100,11963,15360,67.45,77
2026/07/12 17:53:28.000,100,11963,15360,66.91,77
2026/07/12 17:53:28.244,100,11963,15360,67.00,77
2026/07/12 17:53:28.489,100,11963,15360,66.91,77
2026/07/12 17:53:28.739,100,11963,15360,66.91,77
2026/07/12 17:53:28.986,92,11963,15360,67.73,77
2026/07/12 17:53:29.237,100,11963,15360,67.59,77
2026/07/12 17:53:29.487,100,11963,15360,67.59,77
2026/07/12 17:53:29.732,100,11963,15360,67.10,77
2026/07/12 17:53:29.980,100,11963,15360,66.75,77
2026/07/12 17:53:30.225,100,11963,15360,66.67,77
2026/07/12 17:53:30.475,100,11963,15360,67.20,77
2026/07/12 17:53:30.722,100,11963,15360,67.06,77
2026/07/12 17:53:30.968,100,11963,15360,66.57,77
2026/07/12 17:53:31.215,100,11963,15360,66.95,77
2026/07/12 17:53:31.468,100,11963,15360,66.51,77
2026/07/12 17:53:31.715,100,11963,15360,67.00,77
2026/07/12 17:53:31.961,100,11963,15360,67.35,77
2026/07/12 17:53:32.208,100,11963,15360,66.77,77
2026/07/12 17:53:32.458,100,11963,15360,67.10,77
2026/07/12 17:53:32.704,100,11963,15360,67.59,77
2026/07/12 17:53:32.951,100,11963,15360,66.81,77
2026/07/12 17:53:33.206,100,11963,15360,67.10,77
2026/07/12 17:53:33.451,100,11963,15360,67.16,77
2026/07/12 17:53:33.698,100,11963,15360,67.40,77
2026/07/12 17:53:33.947,100,11963,15360,67.30,77
2026/07/12 17:53:34.195,100,11963,15360,60.55,77
2026/07/12 17:53:34.438,100,11963,15360,67.55,77
2026/07/12 17:53:34.685,100,11963,15360,67.45,77
2026/07/12 17:53:34.931,100,11963,15360,66.61,77
2026/07/12 17:53:35.180,100,11963,15360,66.75,77
2026/07/12 17:53:35.426,100,11963,15360,67.84,77
2026/07/12 17:53:35.671,100,11963,15360,67.75,77
2026/07/12 17:53:35.918,100,11963,15360,66.61,77
2026/07/12 17:53:36.164,100,11963,15360,67.10,77
2026/07/12 17:53:36.408,100,11963,15360,66.42,77
2026/07/12 17:53:36.657,100,11963,15360,67.45,77
2026/07/12 17:53:36.904,100,11963,15360,67.40,77
2026/07/12 17:53:37.152,100,11963,15360,66.32,77
2026/07/12 17:53:37.401,100,11963,15360,67.30,77
2026/07/12 17:53:37.648,100,11963,15360,66.61,77
2026/07/12 17:53:37.894,100,11963,15360,67.00,77
2026/07/12 17:53:38.141,100,11963,15360,67.75,77
2026/07/12 17:53:38.390,100,11963,15360,67.79,77
