timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 18:22:31.194,100,12823,15360,66.81,77
2026/07/12 18:22:31.444,98,12823,15360,65.24,77
2026/07/12 18:22:31.690,100,12823,15360,70.05,77
2026/07/12 18:22:31.937,100,12823,15360,66.71,77
2026/07/12 18:22:32.182,100,12823,15360,67.26,77
2026/07/12 18:22:32.428,100,12823,15360,67.35,77
2026/07/12 18:22:32.674,100,12823,15360,67.20,77
2026/07/12 18:22:32.918,100,12823,15360,68.04,77
2026/07/12 18:22:33.164,100,12823,15360,67.20,77
2026/07/12 18:22:33.410,100,12823,15360,67.00,77
2026/07/12 18:22:33.654,100,12823,15360,67.59,77
2026/07/12 18:22:33.898,100,12823,15360,67.94,77
2026/07/12 18:22:34.141,100,12823,15360,67.45,77
2026/07/12 18:22:34.385,100,12823,15360,67.06,77
2026/07/12 18:22:34.637,100,12823,15360,67.06,77
2026/07/12 18:22:34.884,100,12823,15360,67.69,77
2026/07/12 18:22:35.129,100,12823,15360,67.40,77
2026/07/12 18:22:35.373,100,12823,15360,67.69,77
2026/07/12 18:22:35.619,100,12823,15360,66.86,77
2026/07/12 18:22:35.867,100,12823,15360,67.14,77
2026/07/12 18:22:36.111,100,12823,15360,67.49,77
2026/07/12 18:22:36.356,100,12823,15360,67.10,77
2026/07/12 18:22:36.602,100,12823,15360,66.42,77
2026/07/12 18:22:36.846,99,12823,15360,60.65,77
2026/07/12 18:22:37.097,100,12823,15360,66.91,78
2026/07/12 18:22:37.345,100,12823,15360,67.79,78
2026/07/12 18:22:37.590,100,12823,15360,66.61,78
2026/07/12 18:22:37.835,100,12823,15360,66.86,78
2026/07/12 18:22:38.083,100,12823,15360,67.79,78
2026/07/12 18:22:38.329,100,12823,15360,67.40,78
2026/07/12 18:22:38.574,100,12823,15360,66.81,78
2026/07/12 18:22:38.820,100,12823,15360,66.95,78
2026/07/12 18:22:39.063,100,12823,15360,67.00,78
2026/07/12 18:22:39.308,100,12823,15360,67.30,78
2026/07/12 18:22:39.558,100,12823,15360,67.84,78
2026/07/12 18:22:39.803,100,12823,15360,67.63,78
2026/07/12 18:22:40.049,100,12823,15360,66.61,78
2026/07/12 18:22:40.294,100,12823,15360,67.59,78
2026/07/12 18:22:40.538,100,12823,15360,67.70,78
2026/07/12 18:22:40.790,100,12823,15360,67.00,78
2026/07/12 18:22:41.035,100,12823,15360,67.69,78
2026/07/12 18:22:41.286,100,12823,15360,66.91,78
2026/07/12 18:22:41.534,100,12823,15360,67.79,78
2026/07/12 18:22:41.779,100,12823,15360,68.10,78
2026/07/12 18:22:42.025,100,12823,15360,66.81,78
2026/07/12 18:22:42.271,100,12823,15360,67.20,78
2026/07/12 18:22:42.518,100,12823,15360,64.65,78
2026/07/12 18:22:42.763,100,12823,15360,70.43,78
2026/07/12 18:22:43.014,100,12823,15360,67.30,78
2026/07/12 18:22:43.260,100,12823,15360,67.89,78
2026/07/12 18:22:43.505,100,12823,15360,66.86,78
2026/07/12 18:22:43.754,100,12823,15360,67.55,78
2026/07/12 18:22:44.001,100,12823,15360,67.89,78
