timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 17:33:09.184,100,13583,15360,68.14,77
2026/07/12 17:33:09.426,100,13583,15360,67.69,77
2026/07/12 17:33:09.670,100,13583,15360,67.49,77
2026/07/12 17:33:09.913,100,13583,15360,63.46,76
2026/07/12 17:33:10.160,100,13583,15360,67.20,77
2026/07/12 17:33:10.410,100,13583,15360,66.71,77
2026/07/12 17:33:10.657,100,13583,15360,66.61,77
2026/07/12 17:33:10.905,100,13583,15360,67.20,76
2026/07/12 17:33:11.155,100,13583,15360,67.10,77
2026/07/12 17:33:11.403,100,13583,15360,67.00,77
2026/07/12 17:33:11.648,100,13583,15360,67.30,76
2026/07/12 17:33:11.895,100,13583,15360,68.12,76
2026/07/12 17:33:12.143,100,13583,15360,67.84,76
2026/07/12 17:33:12.388,100,13583,15360,67.65,76
2026/07/12 17:33:12.636,100,13583,15360,66.71,76
2026/07/12 17:33:12.881,100,13583,15360,67.10,76
2026/07/12 17:33:13.132,100,13583,15360,67.14,76
2026/07/12 17:33:13.379,100,13583,15360,67.49,76
2026/07/12 17:33:13.627,100,13583,15360,75.93,77
2026/07/12 17:33:13.878,100,13583,15360,67.98,76
2026/07/12 17:33:14.121,100,13583,15360,67.84,77
2026/07/12 17:33:14.365,100,13583,15360,63.85,76
2026/07/12 17:33:14.619,100,13583,15360,67.30,76
2026/07/12 17:33:14.870,100,13583,15360,66.81,76
2026/07/12 17:33:15.121,100,13583,15360,66.51,76
2026/07/12 17:33:15.371,100,13583,15360,66.71,76
2026/07/12 17:33:15.618,100,13583,15360,66.56,76
2026/07/12 17:33:15.866,100,13583,15360,66.51,76
2026/07/12 17:33:16.114,100,13583,15360,66.95,76
2026/07/12 17:33:16.362,100,13583,15360,66.81,76
2026/07/12 17:33:16.608,100,13583,15360,66.91,76
2026/07/12 17:33:16.854,100,13583,15360,66.42,76
2026/07/12 17:33:17.107,100,13583,15360,66.22,76
2026/07/12 17:33:17.355,100,13583,15360,66.51,76
2026/07/12 17:33:17.602,100,13583,15360,66.32,76
2026/07/12 17:33:17.851,100,13583,15360,67.55,76
2026/07/12 17:33:18.100,100,13583,15360,76.95,77
2026/07/12 17:33:18.343,100,13583,15360,67.65,76
2026/07/12 17:33:18.587,100,13583,15360,66.56,76
2026/07/12 17:33:18.837,100,13583,15360,61.79,76
2026/07/12 17:33:19.086,100,13583,15360,67.24,76
2026/07/12 17:33:19.335,100,13583,15360,67.45,76
2026/07/12 17:33:19.591,100,13583,15360,66.71,76
2026/07/12 17:33:19.839,100,13583,15360,66.81,76
2026/07/12 17:33:20.088,100,13583,15360,67.00,76
2026/07/12 17:33:20.337,100,13583,15360,67.49,76
2026/07/12 17:33:20.584,100,13583,15360,67.59,76
2026/07/12 17:33:20.840,100,13583,15360,67.24,76
2026/07/12 17:33:21.089,100,13583,15360,66.81,76
2026/07/12 17:33:21.338,100,13583,15360,66.91,76
2026/07/12 17:33:21.588,100,13583,15360,67.00,76
2026/07/12 17:33:21.839,100,13583,15360,67.20,76
2026/07/12 17:33:22.087,100,13583,15360,67.49,76
2026/07/12 17:33:22.335,100,13583,15360,67.54,76
2026/07/12 17:33:22.591,100,13583,15360,76.03,77
2026/07/12 17:33:22.840,100,13583,15360,67.98,77
2026/07/12 17:33:23.085,100,13583,15360,66.71,77
2026/07/12 17:33:23.331,100,13583,15360,65.87,76
2026/07/12 17:33:23.580,100,13583,15360,66.51,77
2026/07/12 17:33:23.831,100,13583,15360,66.71,76
2026/07/12 17:33:24.080,100,13583,15360,66.42,77
2026/07/12 17:33:24.332,100,13583,15360,66.56,76
2026/07/12 17:33:24.587,100,13583,15360,67.59,77
2026/07/12 17:33:24.844,100,13583,15360,66.02,77
2026/07/12 17:33:25.093,100,13583,15360,66.75,77
2026/07/12 17:33:25.339,100,13583,15360,66.02,76
2026/07/12 17:33:25.586,100,13583,15360,66.42,77
2026/07/12 17:33:25.837,100,13583,15360,66.61,77
2026/07/12 17:33:26.084,100,13583,15360,67.20,77
2026/07/12 17:33:26.333,100,13583,15360,67.10,77
2026/07/12 17:33:26.580,100,13583,15360,68.38,77
2026/07/12 17:33:26.828,100,13583,15360,66.61,77
