timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 17:36:00.356,100,13583,15360,70.78,77
2026/07/12 17:36:00.605,100,13583,15360,67.20,77
2026/07/12 17:36:00.849,100,13583,15360,65.93,77
2026/07/12 17:36:01.092,100,13583,15360,60.93,77
2026/07/12 17:36:01.343,100,13583,15360,66.12,77
2026/07/12 17:36:01.592,100,13583,15360,67.30,77
2026/07/12 17:36:01.842,100,13583,15360,66.12,77
2026/07/12 17:36:02.091,100,13583,15360,66.81,77
2026/07/12 17:36:02.344,100,13583,15360,66.22,77
2026/07/12 17:36:02.595,100,13583,15360,66.61,77
2026/07/12 17:36:02.843,100,13583,15360,66.81,77
2026/07/12 17:36:03.095,100,13583,15360,67.00,77
2026/07/12 17:36:03.346,100,13583,15360,66.91,77
2026/07/12 17:36:03.597,100,13583,15360,66.02,77
2026/07/12 17:36:03.849,100,13583,15360,67.69,77
2026/07/12 17:36:04.095,100,13583,15360,66.91,77
2026/07/12 17:36:04.348,100,13583,15360,66.71,77
2026/07/12 17:36:04.594,100,13583,15360,68.08,77
2026/07/12 17:36:04.848,100,13583,15360,66.81,77
2026/07/12 17:36:05.090,100,13583,15360,67.16,77
2026/07/12 17:36:05.330,100,13583,15360,67.30,77
2026/07/12 17:36:05.573,100,13583,15360,61.42,77
2026/07/12 17:36:05.822,100,13583,15360,66.81,77
2026/07/12 17:36:06.071,100,13583,15360,66.32,77
2026/07/12 17:36:06.321,100,13583,15360,66.75,77
2026/07/12 17:36:06.573,100,13583,15360,66.81,77
2026/07/12 17:36:06.823,100,13583,15360,66.71,77
2026/07/12 17:36:07.071,100,13583,15360,66.61,77
2026/07/12 17:36:07.320,100,13583,15360,66.91,77
2026/07/12 17:36:07.570,100,13583,15360,65.93,77
2026/07/12 17:36:07.824,100,13583,15360,67.30,77
2026/07/12 17:36:08.071,100,13583,15360,67.44,77
2026/07/12 17:36:08.319,100,13583,15360,66.81,77
2026/07/12 17:36:08.567,100,13583,15360,66.91,77
2026/07/12 17:36:08.816,100,13583,15360,66.91,77
2026/07/12 17:36:09.063,100,13583,15360,66.77,77
2026/07/12 17:36:09.311,100,13583,15360,66.71,77
2026/07/12 17:36:09.557,100,13583,15360,68.08,77
2026/07/12 17:36:09.801,100,13583,15360,67.93,77
2026/07/12 17:36:10.047,100,13583,15360,63.32,76
2026/07/12 17:36:10.296,100,13583,15360,67.10,77
2026/07/12 17:36:10.546,100,13583,15360,67.00,77
2026/07/12 17:36:10.797,100,13583,15360,67.59,77
2026/07/12 17:36:11.048,100,13583,15360,66.61,77
2026/07/12 17:36:11.301,100,13583,15360,67.65,76
2026/07/12 17:36:11.552,100,13583,15360,66.81,77
2026/07/12 17:36:11.801,100,13583,15360,67.59,77
2026/07/12 17:36:12.047,100,13583,15360,66.02,76
2026/07/12 17:36:12.304,100,13583,15360,67.69,76
2026/07/12 17:36:12.551,100,13583,15360,66.61,76
2026/07/12 17:36:12.802,100,13583,15360,66.32,76
2026/07/12 17:36:13.049,100,13583,15360,67.10,76
2026/07/12 17:36:13.294,100,13583,15360,66.71,76
2026/07/12 17:36:13.540,100,13583,15360,66.61,76
2026/07/12 17:36:13.786,100,13583,15360,68.77,77
2026/07/12 17:36:14.030,100,13583,15360,67.69,77
2026/07/12 17:36:14.273,100,13583,15360,67.69,77
2026/07/12 17:36:14.519,100,13583,15360,63.85,76
2026/07/12 17:36:14.769,100,13583,15360,67.30,76
2026/07/12 17:36:15.018,100,13583,15360,66.71,76
2026/07/12 17:36:15.269,100,13583,15360,67.20,76
2026/07/12 17:36:15.518,100,13583,15360,67.10,76
2026/07/12 17:36:15.768,100,13583,15360,66.61,76
2026/07/12 17:36:16.017,100,13583,15360,67.20,76
2026/07/12 17:36:16.262,100,13583,15360,66.91,76
2026/07/12 17:36:16.517,100,13583,15360,67.49,76
2026/07/12 17:36:16.763,100,13583,15360,67.75,76
2026/07/12 17:36:17.010,100,13583,15360,67.16,76
2026/07/12 17:36:17.259,100,13583,15360,66.81,76
2026/07/12 17:36:17.506,100,13583,15360,67.59,76
2026/07/12 17:36:17.762,100,13583,15360,66.42,76
2026/07/12 17:36:18.010,100,13583,15360,67.98,76
