timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 17:48:36.167,100,11875,15360,69.16,56
2026/07/12 17:48:36.411,100,11963,15360,78.66,57
2026/07/12 17:48:36.655,100,11963,15360,74.31,56
2026/07/12 17:48:36.896,100,11963,15360,74.50,56
2026/07/12 17:48:37.140,100,11963,15360,76.81,57
2026/07/12 17:48:37.382,100,11963,15360,72.55,57
2026/07/12 17:48:37.624,100,11963,15360,74.31,57
2026/07/12 17:48:37.866,100,11963,15360,66.26,57
2026/07/12 17:48:38.110,100,11963,15360,54.43,57
2026/07/12 17:48:38.353,100,11963,15360,75.88,57
2026/07/12 17:48:38.598,100,11963,15360,67.20,57
2026/07/12 17:48:38.841,100,11963,15360,68.67,58
2026/07/12 17:48:39.084,100,11963,15360,67.94,58
2026/07/12 17:48:39.329,100,11963,15360,68.52,58
2026/07/12 17:48:39.573,100,11963,15360,69.76,58
2026/07/12 17:48:39.816,100,11963,15360,69.31,58
2026/07/12 17:48:40.060,100,11963,15360,70.24,58
2026/07/12 17:48:40.305,100,11963,15360,68.82,58
2026/07/12 17:48:40.549,100,11963,15360,70.78,58
2026/07/12 17:48:40.801,100,11963,15360,68.08,58
2026/07/12 17:48:41.045,100,11963,15360,69.26,59
2026/07/12 17:48:41.289,100,11963,15360,70.88,59
2026/07/12 17:48:41.532,100,11963,15360,70.68,59
2026/07/12 17:48:41.775,100,11963,15360,67.79,59
2026/07/12 17:48:42.018,100,11963,15360,69.02,59
2026/07/12 17:48:42.263,100,11963,15360,67.89,59
2026/07/12 17:48:42.508,100,11963,15360,66.91,59
2026/07/12 17:48:42.755,100,11963,15360,66.36,59
2026/07/12 17:48:42.998,100,11963,15360,68.86,59
2026/07/12 17:48:43.241,100,11963,15360,68.92,59
