timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 17:55:49.255,100,11963,15360,68.75,77
2026/07/12 17:55:49.506,90,11963,15360,65.77,76
2026/07/12 17:55:49.763,100,11963,15360,65.30,76
2026/07/12 17:55:50.014,100,11963,15360,67.24,76
2026/07/12 17:55:50.262,100,11963,15360,66.51,76
2026/07/12 17:55:50.513,100,11963,15360,68.61,76
2026/07/12 17:55:50.766,100,11963,15360,67.06,76
2026/07/12 17:55:51.013,100,11963,15360,66.32,76
2026/07/12 17:55:51.261,100,11963,15360,68.08,76
2026/07/12 17:55:51.510,100,11963,15360,66.96,76
2026/07/12 17:55:51.763,100,11963,15360,66.81,76
2026/07/12 17:55:52.014,100,11963,15360,67.20,76
2026/07/12 17:55:52.262,100,11963,15360,67.54,76
2026/07/12 17:55:52.508,100,11963,15360,66.32,77
2026/07/12 17:55:52.762,100,11963,15360,66.46,76
2026/07/12 17:55:53.012,100,11963,15360,67.93,76
2026/07/12 17:55:53.259,100,11963,15360,67.54,76
2026/07/12 17:55:53.511,100,11963,15360,71.62,77
2026/07/12 17:55:53.761,97,11963,15360,66.61,77
2026/07/12 17:55:54.004,100,11963,15360,67.73,77
2026/07/12 17:55:54.256,100,11963,15360,67.87,77
2026/07/12 17:55:54.506,100,11963,15360,67.00,77
2026/07/12 17:55:54.753,100,11963,15360,67.34,77
2026/07/12 17:55:55.005,100,11963,15360,68.18,77
2026/07/12 17:55:55.252,100,11963,15360,66.81,77
2026/07/12 17:55:55.503,100,11963,15360,67.63,77
2026/07/12 17:55:55.753,100,11963,15360,65.98,77
2026/07/12 17:55:56.001,100,11963,15360,66.26,77
2026/07/12 17:55:56.250,100,11963,15360,65.93,77
2026/07/12 17:55:56.503,100,11963,15360,68.38,77
2026/07/12 17:55:56.752,100,11963,15360,68.18,77
2026/07/12 17:55:57.000,100,11963,15360,67.00,77
2026/07/12 17:55:57.253,100,11963,15360,66.51,77
2026/07/12 17:55:57.499,100,11963,15360,65.89,77
2026/07/12 17:55:57.748,100,11963,15360,67.10,77
2026/07/12 17:55:58.000,97,11963,15360,69.85,77
2026/07/12 17:55:58.243,100,11963,15360,66.56,77
2026/07/12 17:55:58.493,100,11963,15360,66.96,77
2026/07/12 17:55:58.743,100,11963,15360,67.94,77
2026/07/12 17:55:58.991,100,11963,15360,67.98,77
