timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 18:24:53.387,100,12823,15360,67.26,77
2026/07/12 18:24:53.638,96,12823,15360,65.48,77
2026/07/12 18:24:53.884,100,12823,15360,67.20,77
2026/07/12 18:24:54.127,100,12823,15360,62.08,77
2026/07/12 18:24:54.375,100,12823,15360,68.72,77
2026/07/12 18:24:54.625,100,12823,15360,68.28,77
2026/07/12 18:24:54.877,100,12823,15360,64.20,77
2026/07/12 18:24:55.124,100,12823,15360,63.03,77
2026/07/12 18:24:55.379,100,12823,15360,71.27,77
2026/07/12 18:24:55.626,100,12823,15360,60.22,77
2026/07/12 18:24:55.874,100,12823,15360,63.22,77
2026/07/12 18:24:56.130,100,12823,15360,67.89,77
2026/07/12 18:24:56.377,100,12823,15360,61.04,77
2026/07/12 18:24:56.624,100,12823,15360,61.49,77
2026/07/12 18:24:56.873,100,12823,15360,68.63,77
2026/07/12 18:24:57.127,100,12823,15360,60.02,77
2026/07/12 18:24:57.369,100,12823,15360,68.72,77
2026/07/12 18:24:57.618,100,12823,15360,64.89,77
2026/07/12 18:24:57.865,100,12823,15360,60.06,77
2026/07/12 18:24:58.121,100,12823,15360,74.85,77
2026/07/12 18:24:58.371,100,12823,15360,64.50,77
2026/07/12 18:24:58.625,100,12823,15360,64.95,77
2026/07/12 18:24:58.869,100,12823,15360,64.10,77
2026/07/12 18:24:59.119,100,12823,15360,64.40,77
2026/07/12 18:24:59.365,100,12823,15360,69.10,77
2026/07/12 18:24:59.609,100,12823,15360,67.30,77
2026/07/12 18:24:59.859,100,12823,15360,66.56,77
2026/07/12 18:25:00.103,100,12823,15360,67.06,77
2026/07/12 18:25:00.345,100,12823,15360,67.40,77
2026/07/12 18:25:00.590,100,12823,15360,66.67,77
2026/07/12 18:25:00.834,100,12823,15360,67.24,77
2026/07/12 18:25:01.077,100,12823,15360,66.32,77
2026/07/12 18:25:01.322,100,12823,15360,65.38,77
2026/07/12 18:25:01.565,100,12823,15360,67.40,77
2026/07/12 18:25:01.809,100,12823,15360,66.81,77
2026/07/12 18:25:02.053,100,12823,15360,66.12,77
2026/07/12 18:25:02.299,100,12823,15360,67.34,77
2026/07/12 18:25:02.545,100,12823,15360,66.02,77
2026/07/12 18:25:02.793,100,12823,15360,66.26,77
2026/07/12 18:25:03.039,100,12823,15360,67.79,77
2026/07/12 18:25:03.287,100,12823,15360,67.00,77
2026/07/12 18:25:03.536,100,12823,15360,66.96,77
2026/07/12 18:25:03.783,100,12823,15360,65.98,77
2026/07/12 18:25:04.034,100,12823,15360,66.95,78
2026/07/12 18:25:04.279,100,12823,15360,65.89,78
2026/07/12 18:25:04.527,99,12823,15360,65.77,77
2026/07/12 18:25:04.772,100,12823,15360,70.53,78
2026/07/12 18:25:05.019,100,12823,15360,66.91,77
2026/07/12 18:25:05.266,100,12823,15360,66.61,77
2026/07/12 18:25:05.514,100,12823,15360,67.30,77
2026/07/12 18:25:05.760,100,12823,15360,68.08,77
2026/07/12 18:25:06.008,100,12823,15360,67.54,77
2026/07/12 18:25:06.256,100,12823,15360,67.04,77
2026/07/12 18:25:06.505,100,12823,15360,67.16,77
2026/07/12 18:25:06.749,100,12823,15360,67.16,77
2026/07/12 18:25:06.995,100,12823,15360,67.59,77
2026/07/12 18:25:07.243,100,12823,15360,67.65,77
2026/07/12 18:25:07.492,100,12823,15360,67.30,77
2026/07/12 18:25:07.738,100,12823,15360,67.30,77
2026/07/12 18:25:07.985,100,12823,15360,67.59,77
2026/07/12 18:25:08.232,100,12823,15360,67.65,77
2026/07/12 18:25:08.483,100,12823,15360,67.49,77
2026/07/12 18:25:08.730,100,12823,15360,67.59,77
2026/07/12 18:25:08.977,100,12823,15360,67.16,77
2026/07/12 18:25:09.227,100,12823,15360,67.75,77
2026/07/12 18:25:09.475,100,12823,15360,67.49,77
2026/07/12 18:25:09.721,100,12823,15360,67.10,77
