timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 18:26:18.143,100,12823,15360,67.58,77
2026/07/12 18:26:18.392,99,12823,15360,67.73,77
2026/07/12 18:26:18.640,100,12823,15360,70.04,77
2026/07/12 18:26:18.890,100,12823,15360,67.14,77
2026/07/12 18:26:19.138,100,12823,15360,67.44,77
2026/07/12 18:26:19.387,100,12823,15360,68.22,77
2026/07/12 18:26:19.635,100,12823,15360,67.28,77
2026/07/12 18:26:19.883,100,12823,15360,66.85,77
2026/07/12 18:26:20.134,100,12823,15360,67.14,77
2026/07/12 18:26:20.381,100,12823,15360,67.34,77
2026/07/12 18:26:20.628,100,12823,15360,67.09,77
2026/07/12 18:26:20.874,100,12823,15360,66.81,77
2026/07/12 18:26:21.118,100,12823,15360,67.24,77
2026/07/12 18:26:21.363,100,12823,15360,67.09,77
2026/07/12 18:26:21.615,100,12823,15360,68.26,77
2026/07/12 18:26:21.866,100,12823,15360,66.30,77
2026/07/12 18:26:22.112,100,12823,15360,67.48,77
2026/07/12 18:26:22.359,100,12823,15360,67.73,77
2026/07/12 18:26:22.606,100,12823,15360,67.63,77
2026/07/12 18:26:22.855,100,12823,15360,67.54,77
2026/07/12 18:26:23.102,100,12823,15360,66.40,77
2026/07/12 18:26:23.350,100,12823,15360,66.89,77
2026/07/12 18:26:23.597,100,12823,15360,67.24,77
2026/07/12 18:26:23.848,99,12823,15360,63.40,77
2026/07/12 18:26:24.100,100,12823,15360,72.79,77
2026/07/12 18:26:24.358,100,12823,15360,66.79,77
2026/07/12 18:26:24.609,100,12823,15360,67.87,77
2026/07/12 18:26:24.861,100,12823,15360,66.65,77
2026/07/12 18:26:25.109,100,12823,15360,67.18,77
2026/07/12 18:26:25.360,100,12823,15360,67.58,77
2026/07/12 18:26:25.606,100,12823,15360,68.42,77
2026/07/12 18:26:25.853,100,12823,15360,67.48,77
2026/07/12 18:26:26.101,100,12823,15360,66.85,77
2026/07/12 18:26:26.347,100,12823,15360,67.54,77
2026/07/12 18:26:26.594,100,12823,15360,68.03,77
2026/07/12 18:26:26.841,100,12823,15360,67.48,77
2026/07/12 18:26:27.089,100,12823,15360,67.73,77
2026/07/12 18:26:27.337,100,12823,15360,66.65,77
2026/07/12 18:26:27.584,100,12823,15360,67.54,77
2026/07/12 18:26:27.834,100,12823,15360,67.48,77
2026/07/12 18:26:28.081,100,12823,15360,68.12,77
2026/07/12 18:26:28.329,100,12823,15360,67.14,77
2026/07/12 18:26:28.578,100,12823,15360,67.48,77
2026/07/12 18:26:28.826,100,12823,15360,67.93,77
2026/07/12 18:26:29.073,100,12823,15360,67.48,77
2026/07/12 18:26:29.320,100,12823,15360,65.81,77
2026/07/12 18:26:29.570,100,12823,15360,66.99,78
2026/07/12 18:26:29.825,100,12823,15360,67.58,77
2026/07/12 18:26:30.070,100,12823,15360,68.71,77
2026/07/12 18:26:30.314,100,12823,15360,67.93,77
2026/07/12 18:26:30.562,100,12823,15360,66.71,77
2026/07/12 18:26:30.810,100,12823,15360,67.13,77
2026/07/12 18:26:31.056,100,12823,15360,67.63,77
2026/07/12 18:26:31.305,100,12823,15360,67.24,77
2026/07/12 18:26:31.554,100,12823,15360,66.56,77
2026/07/12 18:26:31.802,100,12823,15360,67.63,77
2026/07/12 18:26:32.050,100,12823,15360,68.32,77
2026/07/12 18:26:32.299,100,12823,15360,67.83,77
2026/07/12 18:26:32.546,100,12823,15360,66.95,78
2026/07/12 18:26:32.794,100,12823,15360,66.83,78
2026/07/12 18:26:33.041,100,12823,15360,66.85,78
2026/07/12 18:26:33.287,100,12823,15360,68.42,78
2026/07/12 18:26:33.533,100,12823,15360,67.44,78
2026/07/12 18:26:33.781,100,12823,15360,67.18,78
2026/07/12 18:26:34.029,100,12823,15360,67.63,78
2026/07/12 18:26:34.275,100,12823,15360,67.48,78
2026/07/12 18:26:34.523,100,12823,15360,68.95,78
2026/07/12 18:26:34.770,100,12823,15360,63.95,78
2026/07/12 18:26:35.020,100,12823,15360,67.58,78
2026/07/12 18:26:35.276,100,12823,15360,67.28,78
2026/07/12 18:26:35.521,100,12823,15360,66.50,78
2026/07/12 18:26:35.768,100,12823,15360,67.04,78
2026/07/12 18:26:36.021,100,12823,15360,68.81,78
2026/07/12 18:26:36.267,100,12823,15360,67.34,78
2026/07/12 18:26:36.514,100,12823,15360,67.24,78
2026/07/12 18:26:36.764,100,12823,15360,67.73,78
2026/07/12 18:26:37.011,100,12823,15360,68.22,78
2026/07/12 18:26:37.256,100,12823,15360,68.42,78
2026/07/12 18:26:37.505,100,12823,15360,67.59,78
2026/07/12 18:26:37.755,100,12823,15360,66.40,78
2026/07/12 18:26:38.004,100,12823,15360,68.52,78
