timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 18:24:04.727,100,12823,15360,65.73,78
2026/07/12 18:24:04.973,98,12823,15360,64.36,78
2026/07/12 18:24:05.221,100,12823,15360,64.10,78
2026/07/12 18:24:05.473,100,12823,15360,62.77,78
2026/07/12 18:24:05.721,100,12823,15360,66.12,78
2026/07/12 18:24:05.971,100,12823,15360,69.17,78
2026/07/12 18:24:06.226,100,12823,15360,70.84,78
2026/07/12 18:24:06.471,100,12823,15360,61.89,78
2026/07/12 18:24:06.721,100,12823,15360,62.93,78
2026/07/12 18:24:06.974,100,12823,15360,66.26,78
2026/07/12 18:24:07.220,100,12823,15360,65.67,78
2026/07/12 18:24:07.472,100,12823,15360,68.92,78
2026/07/12 18:24:07.725,100,12823,15360,65.93,78
2026/07/12 18:24:07.971,100,12823,15360,66.32,78
2026/07/12 18:24:08.218,100,12823,15360,66.81,78
2026/07/12 18:24:08.465,100,12823,15360,65.87,78
2026/07/12 18:24:08.716,100,12823,15360,66.18,78
2026/07/12 18:24:08.962,100,12823,15360,65.00,78
2026/07/12 18:24:09.208,100,12823,15360,67.98,78
2026/07/12 18:24:09.456,100,12823,15360,68.28,78
2026/07/12 18:24:09.703,100,12823,15360,67.00,78
2026/07/12 18:24:09.952,100,12823,15360,67.89,78
2026/07/12 18:24:10.199,100,12823,15360,65.34,78
2026/07/12 18:24:10.448,100,12823,15360,67.30,78
2026/07/12 18:24:10.701,100,12823,15360,68.28,78
2026/07/12 18:24:10.949,100,12823,15360,68.28,78
2026/07/12 18:24:11.196,100,12823,15360,68.52,78
2026/07/12 18:24:11.449,100,12823,15360,68.22,78
2026/07/12 18:24:11.695,100,12823,15360,67.44,78
2026/07/12 18:24:11.942,100,12823,15360,67.14,78
2026/07/12 18:24:12.188,100,12823,15360,67.45,78
2026/07/12 18:24:12.434,100,12823,15360,72.25,78
2026/07/12 18:24:12.685,98,12823,15360,65.38,78
2026/07/12 18:24:12.932,100,12823,15360,67.16,78
2026/07/12 18:24:13.182,100,12823,15360,66.57,77
2026/07/12 18:24:13.437,100,12823,15360,62.83,78
2026/07/12 18:24:13.687,100,12823,15360,60.81,78
2026/07/12 18:24:13.934,100,12823,15360,67.65,78
2026/07/12 18:24:14.187,100,12823,15360,60.08,78
2026/07/12 18:24:14.433,100,12823,15360,74.85,78
2026/07/12 18:24:14.685,100,12823,15360,64.95,78
2026/07/12 18:24:14.938,100,12823,15360,64.50,77
2026/07/12 18:24:15.185,100,12823,15360,66.12,78
2026/07/12 18:24:15.432,100,12823,15360,65.93,77
2026/07/12 18:24:15.683,100,12823,15360,66.65,78
2026/07/12 18:24:15.931,100,12823,15360,66.51,77
2026/07/12 18:24:16.177,100,12823,15360,67.98,78
2026/07/12 18:24:16.424,100,12823,15360,67.79,77
2026/07/12 18:24:16.670,100,12823,15360,66.06,77
2026/07/12 18:24:16.919,100,12823,15360,64.55,77
2026/07/12 18:24:17.168,100,12823,15360,66.32,77
2026/07/12 18:24:17.412,100,12823,15360,67.10,77
2026/07/12 18:24:17.658,100,12823,15360,68.52,77
2026/07/12 18:24:17.905,100,12823,15360,65.32,77
2026/07/12 18:24:18.157,100,12823,15360,65.93,77
2026/07/12 18:24:18.405,100,12823,15360,67.40,77
2026/07/12 18:24:18.653,100,12823,15360,67.30,77
2026/07/12 18:24:18.904,100,12823,15360,67.97,77
2026/07/12 18:24:19.154,100,12823,15360,66.56,77
2026/07/12 18:24:19.402,100,12823,15360,67.20,77
2026/07/12 18:24:19.657,100,12823,15360,66.22,77
