timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 18:17:09.627,100,12819,15360,66.77,80
2026/07/12 18:17:09.873,98,12819,15360,67.24,80
2026/07/12 18:17:10.121,100,12819,15360,69.96,81
2026/07/12 18:17:10.368,100,12819,15360,67.06,80
2026/07/12 18:17:10.612,100,12819,15360,67.10,80
2026/07/12 18:17:10.859,100,12819,15360,67.20,80
2026/07/12 18:17:11.104,100,12819,15360,66.51,80
2026/07/12 18:17:11.348,100,12819,15360,65.93,80
2026/07/12 18:17:11.595,100,12819,15360,66.51,80
2026/07/12 18:17:11.840,100,12819,15360,68.24,80
2026/07/12 18:17:12.087,100,12819,15360,66.51,80
2026/07/12 18:17:12.331,100,12819,15360,66.81,80
2026/07/12 18:17:12.574,100,12819,15360,66.12,79
2026/07/12 18:17:12.817,100,12819,15360,66.77,79
2026/07/12 18:17:13.061,100,12819,15360,66.81,79
2026/07/12 18:17:13.305,100,12819,15360,67.20,79
2026/07/12 18:17:13.555,100,12819,15360,66.91,79
2026/07/12 18:17:13.799,100,12819,15360,66.42,79
2026/07/12 18:17:14.045,100,12819,15360,67.89,79
2026/07/12 18:17:14.294,100,12819,15360,66.61,79
2026/07/12 18:17:14.543,100,12819,15360,67.59,79
2026/07/12 18:17:14.787,100,12819,15360,67.10,79
2026/07/12 18:17:15.032,100,12819,15360,67.14,79
2026/07/12 18:17:15.278,100,12819,15360,67.49,79
2026/07/12 18:17:15.522,100,12819,15360,68.53,78
2026/07/12 18:17:15.767,99,12819,15360,67.24,79
2026/07/12 18:17:16.013,100,12819,15360,70.93,79
2026/07/12 18:17:16.260,100,12819,15360,67.40,78
2026/07/12 18:17:16.504,100,12819,15360,66.91,78
2026/07/12 18:17:16.750,100,12819,15360,67.40,78
2026/07/12 18:17:16.995,100,12819,15360,66.57,78
2026/07/12 18:17:17.239,100,12819,15360,66.57,78
2026/07/12 18:17:17.483,100,12819,15360,68.43,78
2026/07/12 18:17:17.732,100,12819,15360,68.53,78
2026/07/12 18:17:17.976,100,12819,15360,66.81,78
2026/07/12 18:17:18.222,100,12819,15360,67.65,78
2026/07/12 18:17:18.467,100,12819,15360,66.86,78
2026/07/12 18:17:18.711,100,12819,15360,67.20,78
2026/07/12 18:17:18.956,100,12819,15360,68.22,78
2026/07/12 18:17:19.206,100,12819,15360,66.86,78
2026/07/12 18:17:19.450,100,12819,15360,67.59,78
2026/07/12 18:17:19.693,100,12819,15360,67.83,78
2026/07/12 18:17:19.937,100,12819,15360,67.10,77
2026/07/12 18:17:20.182,100,12819,15360,68.08,77
2026/07/12 18:17:20.428,100,12819,15360,67.49,77
2026/07/12 18:17:20.672,100,12819,15360,67.10,77
