timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 17:52:28.316,100,11963,15360,70.25,76
2026/07/12 17:52:28.559,91,11963,15360,66.85,76
2026/07/12 17:52:28.803,100,11963,15360,65.00,76
2026/07/12 17:52:29.049,100,11963,15360,65.93,76
2026/07/12 17:52:29.295,100,11963,15360,67.00,76
2026/07/12 17:52:29.541,100,11963,15360,68.42,76
2026/07/12 17:52:29.789,100,11963,15360,67.65,76
2026/07/12 17:52:30.037,100,11963,15360,66.91,76
2026/07/12 17:52:30.284,100,11963,15360,67.16,76
2026/07/12 17:52:30.531,100,11963,15360,67.30,76
2026/07/12 17:52:30.782,100,11963,15360,66.81,76
2026/07/12 17:52:31.029,100,11963,15360,66.81,76
2026/07/12 17:52:31.276,100,11963,15360,67.40,76
2026/07/12 17:52:31.524,100,11963,15360,66.32,76
2026/07/12 17:52:31.773,100,11963,15360,66.71,76
2026/07/12 17:52:32.020,100,11963,15360,65.93,76
2026/07/12 17:52:32.267,100,11963,15360,67.44,76
2026/07/12 17:52:32.520,100,11963,15360,66.02,76
2026/07/12 17:52:32.767,98,11963,15360,65.69,77
2026/07/12 17:52:33.010,100,11963,15360,66.71,76
2026/07/12 17:52:33.256,100,11963,15360,67.93,77
2026/07/12 17:52:33.508,100,11963,15360,66.77,77
2026/07/12 17:52:33.758,100,11963,15360,65.14,77
2026/07/12 17:52:34.005,100,11963,15360,68.47,77
2026/07/12 17:52:34.256,100,11963,15360,68.22,77
2026/07/12 17:52:34.503,100,11963,15360,65.98,77
2026/07/12 17:52:34.749,100,11963,15360,67.24,77
2026/07/12 17:52:34.995,100,11963,15360,68.12,77
2026/07/12 17:52:35.247,100,11963,15360,65.83,77
2026/07/12 17:52:35.494,100,11963,15360,66.86,77
2026/07/12 17:52:35.740,100,11963,15360,66.06,77
2026/07/12 17:52:35.987,100,11963,15360,66.71,77
2026/07/12 17:52:36.233,100,11963,15360,66.96,77
2026/07/12 17:52:36.481,100,11963,15360,67.84,77
2026/07/12 17:52:36.727,100,11963,15360,66.51,77
2026/07/12 17:52:36.972,97,11963,15360,65.34,77
2026/07/12 17:52:37.216,100,11963,15360,62.10,77
2026/07/12 17:52:37.465,100,11963,15360,66.56,77
2026/07/12 17:52:37.711,100,11963,15360,65.34,77
2026/07/12 17:52:37.958,100,11963,15360,67.16,77
2026/07/12 17:52:38.205,100,11963,15360,67.30,77
2026/07/12 17:52:38.457,100,11963,15360,67.55,77
2026/07/12 17:52:38.703,100,11963,15360,66.02,77
2026/07/12 17:52:38.951,100,11963,15360,66.12,77
2026/07/12 17:52:39.205,100,11963,15360,68.14,77
2026/07/12 17:52:39.452,100,11963,15360,66.95,77
2026/07/12 17:52:39.698,100,11963,15360,66.36,77
2026/07/12 17:52:39.943,100,11963,15360,66.02,77
2026/07/12 17:52:40.192,100,11963,15360,67.30,77
2026/07/12 17:52:40.437,100,11963,15360,66.96,77
2026/07/12 17:52:40.682,100,11963,15360,68.22,77
2026/07/12 17:52:40.928,100,11963,15360,66.02,77
2026/07/12 17:52:41.173,98,11963,15360,69.70,77
2026/07/12 17:52:41.415,100,11963,15360,66.42,77
2026/07/12 17:52:41.658,100,11963,15360,65.93,77
2026/07/12 17:52:41.905,100,11963,15360,66.85,77
2026/07/12 17:52:42.153,100,11963,15360,66.47,77
2026/07/12 17:52:42.399,100,11963,15360,66.46,77
2026/07/12 17:52:42.645,100,11963,15360,66.71,77
2026/07/12 17:52:42.892,100,11963,15360,66.77,77
2026/07/12 17:52:43.144,100,11963,15360,67.30,77
2026/07/12 17:52:43.391,100,11963,15360,65.63,77
2026/07/12 17:52:43.637,100,11963,15360,65.83,77
2026/07/12 17:52:43.883,100,11963,15360,66.61,77
2026/07/12 17:52:44.131,100,11963,15360,67.68,77
2026/07/12 17:52:44.378,100,11963,15360,66.02,77
2026/07/12 17:52:44.628,100,11963,15360,67.55,77
2026/07/12 17:52:44.881,100,11963,15360,67.04,77
2026/07/12 17:52:45.130,100,11963,15360,67.14,77
2026/07/12 17:52:45.379,100,11963,15360,67.24,77
2026/07/12 17:52:45.627,97,11963,15360,66.56,78
2026/07/12 17:52:45.870,100,11963,15360,67.24,78
2026/07/12 17:52:46.117,100,11963,15360,67.06,78
2026/07/12 17:52:46.363,100,11963,15360,65.98,78
2026/07/12 17:52:46.615,100,11963,15360,65.89,77
2026/07/12 17:52:46.862,100,11963,15360,66.81,78
2026/07/12 17:52:47.111,100,11963,15360,67.59,78
2026/07/12 17:52:47.363,100,11963,15360,66.47,78
2026/07/12 17:52:47.610,100,11963,15360,67.30,78
2026/07/12 17:52:47.858,100,11963,15360,67.54,78
2026/07/12 17:52:48.106,100,11963,15360,67.28,78
2026/07/12 17:52:48.355,100,11963,15360,67.00,78
2026/07/12 17:52:48.601,100,11963,15360,66.46,78
2026/07/12 17:52:48.850,100,11963,15360,65.24,78
2026/07/12 17:52:49.101,100,11963,15360,65.57,78
2026/07/12 17:52:49.350,100,11963,15360,65.24,78
2026/07/12 17:52:49.598,100,11963,15360,66.85,78
2026/07/12 17:52:49.853,97,11963,15360,64.50,78
2026/07/12 17:52:50.097,100,11963,15360,66.18,78
2026/07/12 17:52:50.345,100,11963,15360,65.83,78
2026/07/12 17:52:50.597,100,11963,15360,66.22,78
2026/07/12 17:52:50.845,100,11963,15360,66.56,78
2026/07/12 17:52:51.091,100,11963,15360,65.73,78
2026/07/12 17:52:51.344,100,11963,15360,67.63,78
2026/07/12 17:52:51.590,100,11963,15360,66.56,78
2026/07/12 17:52:51.839,100,11963,15360,67.49,78
2026/07/12 17:52:52.090,100,11963,15360,65.53,78
2026/07/12 17:52:52.337,100,11963,15360,66.02,78
2026/07/12 17:52:52.582,100,11963,15360,65.93,78
2026/07/12 17:52:52.829,100,11963,15360,65.69,78
2026/07/12 17:52:53.081,100,11963,15360,66.46,78
2026/07/12 17:52:53.327,100,11963,15360,66.61,78
2026/07/12 17:52:53.572,100,11963,15360,66.22,78
2026/07/12 17:52:53.819,100,11963,15360,66.06,78
2026/07/12 17:52:54.074,98,11963,15360,67.83,78
2026/07/12 17:52:54.322,100,11963,15360,65.44,78
2026/07/12 17:52:54.570,100,11963,15360,65.77,78
2026/07/12 17:52:54.821,100,11963,15360,65.69,78
2026/07/12 17:52:55.068,100,11963,15360,66.95,78
2026/07/12 17:52:55.314,100,11963,15360,67.68,78
2026/07/12 17:52:55.561,100,11963,15360,66.75,78
2026/07/12 17:52:55.807,100,11963,15360,66.51,78
2026/07/12 17:52:56.055,100,11963,15360,66.61,78
