timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 17:29:39.156,100,13519,15360,66.81,74
2026/07/12 17:29:39.398,98,13519,15360,68.18,74
2026/07/12 17:29:39.640,100,13519,15360,68.38,74
2026/07/12 17:29:39.880,100,13519,15360,67.69,74
2026/07/12 17:29:40.122,100,13519,15360,68.08,75
2026/07/12 17:29:40.362,100,13519,15360,68.28,75
2026/07/12 17:29:40.603,100,13519,15360,68.08,75
2026/07/12 17:29:40.844,100,13519,15360,68.38,75
2026/07/12 17:29:41.084,100,13519,15360,68.18,75
2026/07/12 17:29:41.324,100,13519,15360,67.98,75
2026/07/12 17:29:41.563,100,13519,15360,67.40,75
2026/07/12 17:29:41.806,100,13519,15360,65.91,75
2026/07/12 17:29:42.055,100,13519,15360,67.54,75
2026/07/12 17:29:42.299,100,13519,15360,65.83,75
2026/07/12 17:29:42.544,100,13519,15360,66.91,75
2026/07/12 17:29:42.791,100,13519,15360,65.20,75
2026/07/12 17:29:43.041,100,13519,15360,67.20,75
2026/07/12 17:29:43.288,100,13519,15360,66.79,75
2026/07/12 17:29:43.539,100,13519,15360,64.96,75
2026/07/12 17:29:43.792,100,13519,15360,66.79,76
2026/07/12 17:29:44.039,100,13519,15360,67.55,76
2026/07/12 17:29:44.287,100,13519,15360,67.79,76
2026/07/12 17:29:44.539,100,13519,15360,65.30,76
2026/07/12 17:29:44.787,100,13519,15360,67.94,76
2026/07/12 17:29:45.033,100,13519,15360,67.28,76
2026/07/12 17:29:45.285,100,13519,15360,66.53,76
2026/07/12 17:29:45.536,100,13519,15360,65.06,76
2026/07/12 17:29:45.791,100,13519,15360,64.42,76
