timestamp,gpu_util_pct,memory_used_mib,memory_total_mib,power_w,temperature_c
2026/07/12 17:36:37.668,100,13583,15360,70.93,77
2026/07/12 17:36:37.912,100,13583,15360,67.65,77
2026/07/12 17:36:38.153,100,13583,15360,63.36,77
2026/07/12 17:36:38.399,100,13583,15360,66.42,77
2026/07/12 17:36:38.650,100,13583,15360,67.00,77
2026/07/12 17:36:38.899,100,13583,15360,66.51,77
2026/07/12 17:36:39.145,100,13583,15360,68.38,77
2026/07/12 17:36:39.398,100,13583,15360,66.32,77
2026/07/12 17:36:39.646,100,13583,15360,66.16,77
2026/07/12 17:36:39.893,100,13583,15360,67.00,77
2026/07/12 17:36:40.145,100,13583,15360,66.06,77
2026/07/12 17:36:40.393,100,13583,15360,66.51,77
2026/07/12 17:36:40.638,100,13583,15360,66.71,77
2026/07/12 17:36:40.885,100,13583,15360,66.46,77
2026/07/12 17:36:41.132,100,13583,15360,66.51,77
2026/07/12 17:36:41.378,100,13583,15360,67.89,77
2026/07/12 17:36:41.625,100,13583,15360,66.51,77
2026/07/12 17:36:41.876,100,13583,15360,72.99,77
2026/07/12 17:36:42.119,100,13583,15360,62.33,77
2026/07/12 17:36:42.367,100,13583,15360,67.54,77
2026/07/12 17:36:42.613,100,13583,15360,66.42,77
2026/07/12 17:36:42.862,100,13583,15360,66.51,77
2026/07/12 17:36:43.111,100,13583,15360,66.42,77
2026/07/12 17:36:43.359,100,13583,15360,66.12,77
2026/07/12 17:36:43.609,100,13583,15360,66.32,77
2026/07/12 17:36:43.859,100,13583,15360,66.51,77
2026/07/12 17:36:44.106,100,13583,15360,67.63,77
2026/07/12 17:36:44.355,100,13583,15360,65.93,77
2026/07/12 17:36:44.605,100,13583,15360,65.57,77
2026/07/12 17:36:44.855,100,13583,15360,66.65,77
2026/07/12 17:36:45.102,100,13583,15360,67.20,77
2026/07/12 17:36:45.348,100,13583,15360,67.10,77
2026/07/12 17:36:45.595,100,13583,15360,66.81,77
2026/07/12 17:36:45.846,100,13583,15360,69.96,77
2026/07/12 17:36:46.092,100,13583,15360,65.53,77
2026/07/12 17:36:46.336,100,13583,15360,66.32,77
2026/07/12 17:36:46.583,100,13583,15360,66.81,77
2026/07/12 17:36:46.831,100,13583,15360,67.06,77
2026/07/12 17:36:47.084,100,13583,15360,66.85,77
2026/07/12 17:36:47.330,100,13583,15360,66.12,77
2026/07/12 17:36:47.577,100,13583,15360,66.51,77
2026/07/12 17:36:47.830,100,13583,15360,67.00,77
2026/07/12 17:36:48.081,100,13583,15360,67.79,77
